ad_id,city_id,category_id,market,date_posted,date_expired,price_per_sqm,price,rooms_num
62933426,26,101,secondary,3/30/2022,6/2/2022,14286,500000,2
62878205,1004,101,primary,3/15/2022,6/13/2022,7290,350000,2
62859770,26,101,primary,3/9/2022,4/8/2022,8670,721696,4
62904263,26,101,primary,3/22/2022,4/21/2022,14451,600000,2
62909384,26,101,secondary,3/23/2022,3/31/2022,9082,445000,2
61471059,1004,101,secondary,2/4/2021,3/1/2021,6109,274900,2
61629511,26,101,primary,3/16/2021,3/18/2021,11100,598956,2
61535575,26,101,secondary,2/21/2021,3/16/2021,15098,1020000,3
61493901,26,101,secondary,2/10/2021,3/29/2021,9574,450000,2
61497893,26,101,secondary,2/11/2021,2/15/2021,8074,499000,3
61519699,26,101,secondary,2/17/2021,3/8/2021,12330,369900,2
61580100,26,101,primary,3/4/2021,3/28/2021,14904,985155,3
61591274,26,101,secondary,3/6/2021,3/7/2021,6298,359000,3
61548991,26,101,secondary,2/24/2021,3/12/2021,9623,510000,3
61480483,26,101,secondary,2/6/2021,3/8/2021,9333,420000,3
61489190,26,101,secondary,2/9/2021,3/4/2021,10998,518000,2
61548527,26,101,secondary,2/24/2021,3/16/2021,11111,900000,3
61590989,26,101,secondary,3/6/2021,3/7/2021,9323,289000,1
61483093,26,101,secondary,2/8/2021,2/15/2021,9600,604800,3
61489748,26,101,secondary,2/9/2021,2/16/2021,12310,469000,2
61630259,26,101,primary,3/16/2021,3/22/2021,9167,476226,2
61530788,26,101,primary,2/19/2021,7/19/2021,11016,1246130,4
61515306,1004,101,secondary,2/16/2021,3/12/2021,5200,385000,3
61525420,26,101,secondary,2/18/2021,3/9/2021,9470,465000,2
61537237,26,101,secondary,2/21/2021,5/4/2022,12395,499999,2
61516824,26,101,secondary,2/16/2021,3/11/2021,9041,820000,4
61457253,26,101,secondary,2/1/2021,3/2/2021,10213,480000,2
61494581,1004,101,primary,2/10/2021,3/12/2021,5100,470332,4
61467874,26,101,secondary,2/3/2021,2/10/2021,13586,475500,2
61486879,26,101,secondary,2/8/2021,3/10/2021,9317,450000,2
61509893,26,101,secondary,2/15/2021,3/10/2021,17007,1600000,5
61473609,26,101,secondary,2/4/2021,2/19/2021,14650,293000,1
61479302,26,101,primary,2/6/2021,3/8/2021,12810,269000,1
61494123,26,101,primary,2/10/2021,7/8/2021,11952,739100,3
61533679,1004,101,secondary,2/20/2021,3/22/2021,5840,259000,2
61671381,26,101,secondary,3/26/2021,3/29/2021,18485,1220000,3
61518881,26,101,primary,2/16/2021,3/29/2021,8539,649000,4
61517753,26,101,secondary,2/16/2021,3/12/2021,8557,599000,3
61513907,26,101,primary,2/15/2021,3/17/2021,10857,760000,3
61494012,1004,101,primary,2/10/2021,3/12/2021,5700,237462,2
61526601,26,101,secondary,2/18/2021,2/24/2021,8303,455000,2
61561071,26,101,primary,2/27/2021,3/29/2021,8850,660122,4
61531823,26,101,secondary,2/19/2021,2/27/2021,9896,475000,2
61557961,26,101,primary,2/26/2021,6/26/2021,8618,580100,4
61492198,26,101,primary,2/10/2021,3/3/2021,13852,696452,2
61514535,26,101,secondary,2/16/2021,3/30/2021,8088,550000,3
61536822,26,101,secondary,2/21/2021,3/22/2021,14714,309000,1
61531370,1004,101,primary,2/19/2021,3/11/2021,7318,293760,2
61559303,26,101,secondary,2/26/2021,3/28/2021,14833,445000,1
61464554,26,101,secondary,2/2/2021,3/1/2021,6980,460000,3
61552618,26,101,secondary,2/25/2021,3/11/2021,10000,710000,3
62862308,26,101,secondary,3/10/2022,4/9/2022,12908,839000,3
62785612,26,101,secondary,2/17/2022,5/5/2022,9969,540000,3
62813055,26,101,secondary,2/24/2022,5/4/2022,17079,649000,2
62751454,26,101,primary,2/9/2022,6/9/2022,15385,500000,2
62793024,26,101,secondary,2/19/2022,5/17/2022,10452,324000,2
62826613,26,101,primary,3/1/2022,6/29/2022,14200,523128,2
62734556,26,101,primary,2/4/2022,7/4/2022,15228,1027000,3
62889193,26,101,secondary,3/17/2022,6/15/2022,11170,525000,3
62898580,1004,101,primary,3/21/2022,3/30/2022,7701,392046,3
62778526,26,101,secondary,2/16/2022,6/16/2022,10192,530000,2
62871277,26,101,secondary,3/13/2022,4/12/2022,14769,960000,2
62908577,26,101,primary,3/23/2022,7/7/2022,12656,405000,2
62764464,26,101,primary,2/12/2022,4/13/2022,15223,1194375,4
62720673,26,101,primary,2/1/2022,7/1/2022,18170,1576800,3
62839719,26,101,secondary,3/3/2022,4/2/2022,11301,469000,2
62891430,1004,101,secondary,3/18/2022,4/17/2022,6500,234000,1
62750157,1004,101,secondary,2/9/2022,4/19/2022,5709,214950,1
62791722,26,101,secondary,2/19/2022,3/21/2022,12472,449000,2
62829731,26,101,secondary,3/1/2022,5/15/2022,16732,860000,2
62848073,26,101,primary,3/7/2022,7/5/2022,15444,600000,2
62799784,26,101,secondary,2/21/2022,2/22/2022,7600,380000,2
62895823,26,101,secondary,3/19/2022,4/19/2022,16563,530000,2
62816956,1004,101,secondary,2/25/2022,6/25/2022,6266,405000,5
61467392,26,101,primary,2/3/2021,4/4/2022,9450,384426,2
62898988,26,101,primary,3/21/2022,4/20/2022,10602,705000,3
62825829,26,101,secondary,2/28/2022,3/6/2022,13502,320000,1
62776784,26,101,secondary,2/15/2022,4/19/2022,10447,870000,4
62799616,26,101,secondary,2/21/2022,4/28/2022,9286,520000,2
62870907,26,101,primary,3/13/2022,6/6/2022,13767,936028,3
62927604,1004,101,primary,3/29/2022,6/27/2022,10452,500000,2
62887313,1004,101,secondary,3/17/2022,5/5/2022,6477,285000,2
61551919,26,101,primary,2/25/2021,6/20/2022,8410,930062,5
62827844,1004,101,secondary,3/1/2022,7/6/2022,7756,349000,2
62761999,26,101,primary,2/11/2022,6/11/2022,17969,1000000,3
62786002,26,101,secondary,2/18/2022,6/18/2022,14984,463000,1
62835830,26,101,secondary,3/3/2022,5/2/2022,12306,639888,4
62869935,1004,101,secondary,3/12/2022,3/23/2022,9982,549000,4
62721963,26,101,primary,2/1/2022,7/1/2022,9700,558429,3
62733120,26,101,secondary,2/3/2022,4/15/2022,17191,879000,3
62884266,26,101,primary,3/16/2022,6/14/2022,10368,600000,3
62792138,26,101,secondary,2/19/2022,3/21/2022,15322,490000,2
62755063,1004,101,secondary,2/10/2022,2/16/2022,4105,159000,1
62916507,26,101,primary,3/25/2022,5/29/2022,5000,250000,6
62856543,26,101,primary,3/9/2022,3/22/2022,10804,507800,2
62746383,1004,101,secondary,2/8/2022,4/8/2022,7784,288000,2
62799550,26,101,secondary,2/21/2022,2/22/2022,8673,425000,2
62820257,26,101,secondary,2/27/2022,3/7/2022,12679,355000,1
61605980,26,101,primary,3/10/2021,3/11/2022,9750,521040,2
62820780,26,101,secondary,2/27/2022,3/28/2022,15294,689000,3
62830449,26,101,secondary,3/1/2022,4/10/2022,17000,799000,3
61591344,26,101,secondary,3/6/2021,3/7/2021,10709,699000,3
61609275,26,101,secondary,3/11/2021,3/15/2021,11442,595000,3
61590979,26,101,secondary,3/6/2021,3/7/2021,8571,489000,3
61521618,26,101,secondary,2/17/2021,3/2/2021,12763,485000,2
61482388,26,101,secondary,2/7/2021,3/9/2021,9907,530000,3
61488635,26,101,secondary,2/9/2021,2/11/2021,11783,575000,2
61554069,26,101,secondary,2/25/2021,3/19/2021,13493,389000,1
61491271,26,101,primary,2/9/2021,3/11/2021,9305,652500,3
61459911,1004,101,secondary,2/1/2021,3/3/2021,8051,475000,3
61558335,26,101,primary,2/26/2021,3/28/2021,14533,2180000,5
61463112,26,101,primary,2/2/2021,3/4/2021,7850,314000,2
61591512,26,101,secondary,3/6/2021,3/7/2021,9958,239000,1
61509565,26,101,primary,2/14/2021,3/1/2021,11215,309540,1
61526583,26,101,primary,2/18/2021,3/12/2021,13012,762373,3
61542385,26,101,secondary,2/23/2021,2/28/2021,10907,469000,2
61561390,26,101,primary,2/27/2021,3/2/2021,10038,403423,2
61513117,26,101,secondary,2/15/2021,2/20/2021,11457,409000,1
61532964,26,101,secondary,2/19/2021,3/6/2021,15412,299000,1
61535851,26,101,primary,2/21/2021,3/23/2021,6579,375000,3
61475521,26,101,secondary,2/5/2021,3/5/2021,7868,417000,3
61559927,26,101,primary,2/26/2021,3/12/2021,11424,516822,2
61465115,26,101,secondary,2/3/2021,2/23/2021,10783,895000,3
61471073,26,101,secondary,2/4/2021,3/3/2021,8194,295000,2
61502745,26,101,secondary,2/12/2021,3/16/2021,11837,335000,1
61547015,26,101,primary,2/24/2021,3/21/2021,11029,455816,2
61482974,26,101,primary,2/7/2021,2/9/2021,9288,365000,2
61534865,26,101,primary,2/20/2021,3/5/2021,12343,380288,1
61468056,26,101,secondary,2/3/2021,2/8/2021,12714,520000,2
62723000,26,101,secondary,2/1/2022,5/5/2022,10353,499000,3
62799920,26,101,secondary,2/21/2022,2/22/2022,7409,449000,3
62833404,26,101,secondary,3/2/2022,5/1/2022,11156,357000,1
62927505,26,101,secondary,3/29/2022,4/28/2022,11885,309000,1
62819149,26,101,secondary,2/26/2022,3/28/2022,10419,646000,3
62788973,26,101,primary,2/18/2022,3/20/2022,8648,648752,4
62791690,26,101,secondary,2/19/2022,3/16/2022,11130,450000,2
62762891,26,101,secondary,2/11/2022,2/22/2022,11781,377000,1
62862974,26,101,secondary,3/10/2022,4/9/2022,12990,1286000,4
62892189,26,101,primary,3/18/2022,5/17/2022,13729,500000,2
62848898,26,101,primary,3/7/2022,6/29/2022,11208,400000,2
62859683,26,101,primary,3/9/2022,4/8/2022,8670,630991,4
62919306,26,101,secondary,3/25/2022,4/20/2022,17039,2600000,6
62726351,26,101,secondary,2/2/2022,6/4/2022,9483,569000,3
62730531,26,101,secondary,2/3/2022,2/4/2022,10375,498000,3
62799760,26,101,secondary,2/21/2022,2/22/2022,7817,469000,3
62791262,26,101,secondary,2/18/2022,3/17/2022,8429,885000,5
62799105,26,101,secondary,2/21/2022,4/28/2022,8796,285000,1
62836321,26,101,primary,3/3/2022,7/1/2022,12685,600000,2
62793911,1004,101,secondary,2/20/2022,3/6/2022,6125,245000,2
62788124,26,101,secondary,2/18/2022,4/19/2022,13114,459000,1
62898063,26,101,secondary,3/20/2022,6/18/2022,11996,649000,2
62854709,26,101,secondary,3/8/2022,7/6/2022,9444,680000,4
62803220,26,101,secondary,2/22/2022,4/13/2022,11374,720000,3
62935973,26,101,primary,3/30/2022,5/31/2022,19606,559550,1
62756847,26,101,primary,2/10/2022,6/10/2022,13912,1000000,4
62823863,26,101,secondary,2/28/2022,6/28/2022,18601,625000,2
62888629,1004,101,primary,3/17/2022,4/12/2022,7300,672257,4
61544062,26,101,primary,2/23/2021,3/10/2021,14373,403306,1
62903935,26,101,primary,3/22/2022,6/20/2022,11562,800000,3
62779822,26,101,secondary,2/16/2022,3/18/2022,12992,789000,3
62794570,1004,101,secondary,2/20/2022,3/22/2022,6268,215000,1
62799645,26,101,secondary,2/21/2022,2/22/2022,7422,475000,3
62805358,26,101,primary,2/22/2022,3/29/2022,12999,518789,2
62737252,26,101,secondary,2/4/2022,4/11/2022,9672,619000,4
62851862,1004,101,secondary,3/7/2022,3/19/2022,7361,265000,2
62935188,1004,101,primary,3/30/2022,6/28/2022,7600,332196,2
62757136,26,101,primary,2/10/2022,6/10/2022,15504,500000,1
62740525,26,101,primary,2/6/2022,4/7/2022,14097,291800,1
62924426,26,101,secondary,3/28/2022,4/26/2022,22045,539000,1
62889754,26,101,secondary,3/17/2022,5/20/2022,11654,740000,3
62799619,26,101,secondary,2/21/2022,2/22/2022,7980,399000,3
62830280,26,101,secondary,3/1/2022,3/21/2022,15459,320000,1
62770827,1004,101,secondary,2/14/2022,4/21/2022,6608,489000,3
62868409,26,101,secondary,3/11/2022,6/9/2022,11581,720000,3
62850039,26,101,primary,3/7/2022,4/6/2022,27000,729000,1
62765900,26,101,secondary,2/13/2022,3/15/2022,9170,486000,3
62809565,26,101,secondary,2/23/2022,4/25/2022,10847,640000,3
62789450,26,101,primary,2/18/2022,6/18/2022,24105,2000000,3
62753984,26,101,secondary,2/9/2022,5/12/2022,10069,950000,4
62821794,26,101,secondary,2/28/2022,6/28/2022,13500,486000,1
62830910,26,101,secondary,3/2/2022,3/4/2022,12825,858000,2
62789264,26,101,secondary,2/18/2022,3/24/2022,13663,649000,2
62736136,26,101,secondary,2/4/2022,3/15/2022,19167,1150000,2
62879575,26,101,secondary,3/15/2022,7/1/2022,9508,639900,3
62826622,26,101,primary,3/1/2022,6/29/2022,13000,687310,3
62874986,26,101,secondary,3/14/2022,6/12/2022,10574,645000,3
62874074,26,101,secondary,3/14/2022,6/12/2022,10407,640000,4
62894588,1004,101,secondary,3/18/2022,4/6/2022,9438,220000,1
62810807,26,101,secondary,2/24/2022,3/27/2022,12154,570000,3
62810828,1004,101,primary,2/24/2022,4/25/2022,8400,507192,3
62734963,26,101,primary,2/4/2022,3/6/2022,12400,895280,3
62731188,26,101,secondary,2/3/2022,5/19/2022,10583,799000,3
62787541,26,101,secondary,2/18/2022,3/20/2022,14306,990000,3
62762305,1004,101,secondary,2/11/2022,3/21/2022,6842,390000,3
62782921,26,101,primary,2/17/2022,3/8/2022,13121,708512,3
62900161,26,101,secondary,3/21/2022,6/2/2022,17343,936500,2
62829847,26,101,secondary,3/1/2022,5/30/2022,11816,449000,2
62903954,26,101,primary,3/22/2022,6/20/2022,12788,800000,3
62804154,26,101,secondary,2/22/2022,6/22/2022,19066,1348552,3
62769358,26,101,secondary,2/14/2022,2/28/2022,13738,749000,2
62753998,26,101,secondary,2/9/2022,6/9/2022,17647,900000,2
62762816,1004,101,secondary,2/11/2022,3/13/2022,7781,249000,1
62778604,26,101,secondary,2/16/2022,3/9/2022,17961,925000,2
62851319,26,101,secondary,3/7/2022,7/6/2022,15833,950000,3
62875889,26,101,secondary,3/14/2022,6/13/2022,13755,630000,2
62833164,26,101,primary,3/2/2022,3/22/2022,15932,1099315,3
62905336,26,101,secondary,3/22/2022,4/25/2022,12671,925000,3
62884312,26,101,primary,3/16/2022,6/14/2022,10119,500000,2
62825263,26,101,primary,2/28/2022,3/30/2022,20885,981800,2
62893585,26,101,primary,3/18/2022,3/23/2022,19543,899000,2
62809835,26,101,secondary,2/23/2022,4/6/2022,14577,758000,2
62733783,26,101,secondary,2/4/2022,3/10/2022,10942,755000,4
62795036,1004,101,secondary,2/21/2022,3/7/2022,6180,275000,2
62747842,26,101,secondary,2/8/2022,3/4/2022,24832,2955000,4
62903831,26,101,primary,3/22/2022,6/20/2022,12225,700000,3
62816474,1004,101,secondary,2/25/2022,4/26/2022,5957,470000,3
62906487,26,101,primary,3/22/2022,3/24/2022,12004,624200,3
62886916,26,101,primary,3/17/2022,3/19/2022,9306,760124,4
62735059,26,101,primary,2/4/2022,3/6/2022,8673,556001,3
62933529,26,101,secondary,3/30/2022,5/4/2022,18767,1332450,3
62903533,26,101,primary,3/22/2022,6/20/2022,12677,600000,3
62913417,26,101,secondary,3/24/2022,6/22/2022,14884,1280000,4
62721297,26,101,secondary,2/1/2022,3/24/2022,11778,424000,2
62859775,26,101,primary,3/9/2022,4/8/2022,8889,524969,3
62791196,26,101,secondary,2/18/2022,4/22/2022,9792,470000,2
62846659,26,101,secondary,3/6/2022,4/5/2022,18500,555000,2
62838949,26,101,secondary,3/3/2022,5/6/2022,15053,499000,1
62900620,26,101,secondary,3/21/2022,6/19/2022,12667,760000,3
62745680,1004,101,secondary,2/7/2022,3/9/2022,6844,308000,2
62804872,26,101,secondary,2/22/2022,4/15/2022,12063,579000,2
62720679,26,101,primary,2/1/2022,7/1/2022,20644,1968600,4
62767128,1004,101,secondary,2/13/2022,3/15/2022,10694,185000,1
61616544,26,101,secondary,3/12/2021,5/16/2022,10132,1299000,4
62854115,26,101,secondary,3/8/2022,3/22/2022,22123,1628000,3
62888052,1004,101,primary,3/17/2022,3/22/2022,8063,316000,2
62771300,1004,101,secondary,2/14/2022,4/15/2022,8487,360000,2
62724161,26,101,primary,2/1/2022,4/28/2022,13767,936027,3
62851552,1004,101,primary,3/7/2022,4/1/2022,8673,340000,2
61601870,26,101,secondary,3/9/2021,5/31/2022,26946,4500000,5
62761973,26,101,primary,2/11/2022,6/11/2022,19778,500000,1
62807345,26,101,secondary,2/23/2022,3/23/2022,10643,679000,4
62920312,26,101,secondary,3/26/2022,4/25/2022,19750,1580000,3
62932668,26,101,primary,3/30/2022,4/29/2022,9962,518000,3
62879640,26,101,primary,3/15/2022,6/13/2022,12454,834400,3
62862699,26,101,secondary,3/10/2022,6/8/2022,13000,650000,2
62823929,26,101,secondary,2/28/2022,6/28/2022,14851,750000,2
62885898,1004,101,secondary,3/16/2022,6/14/2022,7069,410000,3
62901141,26,101,primary,3/21/2022,4/20/2022,8669,555771,3
62729220,1004,101,secondary,2/2/2022,3/11/2022,7136,289000,2
62834765,26,101,secondary,3/2/2022,4/4/2022,14279,589000,2
62846764,1004,101,secondary,3/6/2022,4/5/2022,7246,250000,1
62805687,26,101,secondary,2/22/2022,3/24/2022,17038,1399000,4
62848005,26,101,secondary,3/7/2022,4/6/2022,10625,595000,3
62793662,1004,101,primary,2/20/2022,3/22/2022,7500,475275,4
62820974,26,101,primary,2/27/2022,3/29/2022,13945,429500,1
62859341,26,101,primary,3/9/2022,4/8/2022,10000,530000,3
62896069,26,101,secondary,3/19/2022,4/19/2022,12083,435000,2
62875381,26,101,primary,3/14/2022,4/13/2022,17378,2711000,4
61657444,26,101,secondary,3/23/2021,3/31/2022,10370,560000,3
62873525,26,101,secondary,3/14/2022,5/17/2022,14418,545000,2
62883776,26,101,primary,3/16/2022,6/14/2022,10200,918510,4
62869514,26,101,secondary,3/12/2022,4/11/2022,10588,540000,2
62894768,26,101,primary,3/18/2022,4/17/2022,14493,529000,2
62872806,1004,101,secondary,3/14/2022,4/13/2022,6528,235000,1
62840422,26,101,secondary,3/4/2022,7/2/2022,11127,790000,3
62859762,26,101,primary,3/9/2022,4/8/2022,8646,653458,4
62758338,26,101,secondary,2/10/2022,3/4/2022,12825,858000,2
62905517,26,101,primary,3/22/2022,4/6/2022,9758,520000,3
62799609,26,101,secondary,2/21/2022,4/28/2022,9000,810000,3
62922663,26,101,secondary,3/27/2022,7/2/2022,20492,1690000,4
62914250,26,101,primary,3/24/2022,4/23/2022,14430,500000,2
62934758,1004,101,primary,3/30/2022,7/6/2022,7701,747000,4
62727580,26,101,primary,2/2/2022,2/28/2022,12867,948845,3
62913279,26,101,secondary,3/24/2022,6/22/2022,18165,2000000,5
62867209,1004,101,primary,3/11/2022,6/9/2022,6972,684000,4
62869039,26,101,secondary,3/12/2022,3/22/2022,13400,1055000,3
62799441,26,101,secondary,2/21/2022,2/22/2022,8526,1330000,5
62782268,1004,101,primary,2/17/2022,4/18/2022,8938,312840,2
62759650,26,101,secondary,2/11/2022,4/4/2022,12667,760000,3
62914100,26,101,secondary,3/24/2022,4/11/2022,15978,735000,2
62756328,26,101,secondary,2/10/2022,4/1/2022,11605,499000,2
62884299,26,101,primary,3/16/2022,6/14/2022,10943,600000,3
62757012,26,101,primary,2/10/2022,3/29/2022,10108,526739,3
62727342,1004,101,primary,2/2/2022,6/16/2022,8439,800000,4
62750710,26,101,primary,2/9/2022,3/11/2022,12225,500000,2
62876093,26,101,primary,3/14/2022,4/13/2022,8646,653458,4
62901100,26,101,secondary,3/21/2022,6/19/2022,13341,615000,2
62748591,26,101,secondary,2/8/2022,4/29/2022,15894,720000,2
62906853,26,101,secondary,3/22/2022,4/11/2022,12185,580000,3
62799911,1004,101,secondary,2/21/2022,3/23/2022,7069,275000,3
62722511,1004,101,secondary,2/1/2022,3/3/2022,9166,599000,3
62776206,26,101,primary,2/15/2022,6/15/2022,13966,700000,2
62742037,26,101,primary,2/7/2022,6/27/2022,12500,457125,2
62818639,26,101,secondary,2/26/2022,6/26/2022,11189,480000,2
62777779,26,101,secondary,2/16/2022,4/26/2022,11872,1300000,4
62907310,1004,101,primary,3/22/2022,4/1/2022,7460,442458,4
62761990,26,101,primary,2/11/2022,6/11/2022,21375,600000,1
62767179,26,101,primary,2/13/2022,3/8/2022,17608,2711632,5
62799883,26,101,secondary,2/21/2022,4/28/2022,10000,520000,2
62904035,26,101,primary,3/22/2022,4/21/2022,18918,1000000,3
62784386,26,101,secondary,2/17/2022,3/10/2022,13565,430000,1
62893965,26,101,primary,3/18/2022,4/29/2022,13221,634600,2
62929168,1004,101,secondary,3/29/2022,6/27/2022,6136,270000,2
62737002,26,101,secondary,2/4/2022,7/4/2022,11982,1330000,5
62851762,26,101,secondary,3/7/2022,4/13/2022,13971,489000,2
62918563,26,101,secondary,3/25/2022,4/22/2022,10887,413700,2
62802223,26,101,primary,2/22/2022,3/24/2022,14380,500000,2
62795983,26,101,secondary,2/21/2022,3/18/2022,8172,635000,3
62864854,26,101,primary,3/11/2022,4/9/2022,10899,568400,3
62895539,26,101,secondary,3/19/2022,4/28/2022,10300,515000,3
62801075,26,101,secondary,2/21/2022,6/22/2022,13125,630000,3
62903911,26,101,secondary,3/22/2022,4/27/2022,13979,938000,2
62782338,26,101,secondary,2/17/2022,2/17/2022,16328,965000,2
62799306,26,101,secondary,2/21/2022,4/25/2022,9149,430000,3
62876936,26,101,secondary,3/14/2022,3/17/2022,15391,545000,2
62799998,26,101,secondary,2/21/2022,4/28/2022,7600,380000,2
62906492,26,101,primary,3/22/2022,3/24/2022,14071,239200,1
62788347,1004,101,secondary,2/18/2022,2/22/2022,6874,320000,2
62903747,26,101,primary,3/22/2022,6/20/2022,12285,700000,3
62846352,26,101,secondary,3/6/2022,4/5/2022,10636,499900,2
62935094,1004,101,primary,3/30/2022,6/28/2022,7600,320112,2
62826306,26,101,primary,3/1/2022,6/30/2022,18123,1122000,2
62904277,26,101,primary,3/22/2022,6/20/2022,13351,600000,2
62841064,26,101,secondary,3/4/2022,4/6/2022,16517,679000,2
62845319,1004,101,secondary,3/5/2022,5/30/2022,5357,450000,3
62838064,26,101,secondary,3/3/2022,7/1/2022,12576,830000,3
62749185,26,101,primary,2/8/2022,3/10/2022,11807,714906,2
62914552,26,101,secondary,3/24/2022,4/22/2022,11769,765000,3
62758591,26,101,secondary,2/10/2022,2/16/2022,14154,950000,2
62934462,1004,101,primary,3/30/2022,6/28/2022,74,11500,3
62720270,26,101,secondary,2/1/2022,4/2/2022,18380,799000,2
62899442,26,101,primary,3/21/2022,3/21/2022,12587,742249,3
62782457,1004,101,secondary,2/17/2022,6/7/2022,6985,454000,4
62799428,26,101,secondary,2/21/2022,2/22/2022,6959,515000,4
62723701,26,101,secondary,2/1/2022,4/26/2022,13529,1150000,4
62826213,26,101,primary,3/1/2022,6/29/2022,15500,1056325,3
62913478,26,101,secondary,3/24/2022,5/23/2022,12500,580000,2
62834288,26,101,primary,3/2/2022,3/14/2022,13500,555120,2
62871349,26,101,secondary,3/13/2022,4/12/2022,13067,784000,2
62898394,26,101,secondary,3/21/2022,6/19/2022,8966,1058000,5
62799300,26,101,secondary,2/21/2022,4/29/2022,15000,630000,2
62906701,26,101,secondary,3/22/2022,6/20/2022,14706,750000,2
62810592,26,101,primary,2/23/2022,4/20/2022,11100,280164,1
62904920,26,101,secondary,3/22/2022,6/18/2022,18900,648648,2
62751463,26,101,primary,2/9/2022,6/9/2022,14824,500000,1
62731958,1004,101,primary,2/3/2022,6/12/2022,8580,600000,3
62808456,26,101,secondary,2/23/2022,3/25/2022,15191,719000,2
62836273,26,101,primary,3/3/2022,7/1/2022,13550,500000,2
62884931,26,101,secondary,3/16/2022,3/31/2022,12000,444000,2
62876211,26,101,primary,3/14/2022,4/13/2022,8648,650866,4
62867628,26,101,secondary,3/11/2022,3/21/2022,12482,430000,1
62726004,1004,101,primary,2/2/2022,3/13/2022,8675,307100,2
62780931,26,101,secondary,2/16/2022,3/18/2022,11884,675000,3
62791261,26,101,secondary,2/18/2022,3/31/2022,11547,739000,3
